id,atk,def,enabled,effect,attribute,stars,spell_type,type,pendulum,monster
9633,1200,900,True,1,5,3,0,11,0,1
9634,100,2000,True,1,3,2,0,14,0,1
9635,1700,1100,True,1,6,4,0,5,0,1
9636,1600,300,True,1,6,3,0,8,0,1
9637,600,300,True,1,6,3,0,5,0,1
9638,1400,300,True,1,6,3,0,5,0,1
9639,1500,1400,True,1,6,3,0,14,0,1
9640,2300,1500,True,1,6,5,0,21,0,1
9641,500,100,True,1,5,2,0,21,0,1
9642,400,1900,True,1,5,3,0,6,0,1
9643,1700,200,True,1,4,4,0,4,0,1
9644,1200,800,True,1,3,3,0,5,0,1
9645,1000,400,True,1,6,3,0,16,0,1
9646,600,400,True,1,6,2,0,18,0,1
9647,500,1000,True,1,5,3,0,7,0,1
9648,200,100,True,1,4,3,0,1,0,1
9649,1800,1200,True,1,4,4,0,15,0,1
9650,2700,500,True,1,2,7,0,3,0,1
9651,1000,1700,True,1,2,4,0,2,0,1
9652,1900,1000,True,27,1,5,0,3,0,1
9653,1800,1200,True,1,5,4,0,15,0,1
9654,1800,1500,True,1,3,5,0,14,0,1
9655,1800,1000,True,1,1,4,0,18,0,1
9656,2000,0,True,23,3,3,0,1,0,2
9657,1900,1000,True,23,3,3,0,8,0,2
9658,0,2900,True,23,2,3,0,7,0,2
9659,1900,1500,True,23,5,4,0,7,0,2
9660,1800,1600,True,23,6,3,0,14,0,2
9661,2600,1700,True,23,1,5,0,17,0,2
9662,0,0,True,13,8,0,3,30,0,0
9663,0,0,True,13,8,0,5,30,0,0
9664,0,0,True,13,8,0,0,30,0,0
9665,0,0,True,13,8,0,0,30,0,0
9666,0,0,True,13,8,0,0,30,0,0
9667,0,0,True,13,8,0,5,30,0,0
9668,0,0,True,13,8,0,4,30,0,0
9669,0,0,True,13,8,0,4,30,0,0
9670,0,0,True,13,8,0,5,30,0,0
9671,0,0,True,13,8,0,4,30,0,0
9672,0,0,True,13,8,0,0,30,0,0
9673,0,0,True,13,8,0,4,30,0,0
9674,0,0,True,13,8,0,3,30,0,0
9675,0,0,True,13,8,0,0,30,0,0
9676,0,0,True,13,8,0,5,30,0,0
9677,0,0,True,13,8,0,0,30,0,0
9678,0,0,True,13,8,0,0,30,0,0
9679,0,0,True,13,8,0,0,30,0,0
9680,0,0,True,14,9,0,0,31,0,0
9681,0,0,True,14,9,0,0,31,0,0
9682,0,0,True,14,9,0,4,31,0,0
9683,0,0,True,14,9,0,0,31,0,0
9684,0,0,True,14,9,0,0,31,0,0
9685,0,0,True,14,9,0,0,31,0,0
9686,0,0,True,14,9,0,1,31,0,0
9687,0,0,True,14,9,0,0,31,0,0
9688,0,0,True,14,9,0,0,31,0,0
9689,0,0,True,14,9,0,1,31,0,0
9690,0,0,True,14,9,0,0,31,0,0
9691,0,0,True,14,9,0,0,31,0,0
9692,0,0,True,14,9,0,1,31,0,0
9693,0,0,True,14,9,0,0,31,0,0
9694,0,0,True,14,9,0,4,31,0,0
9695,0,0,True,14,9,0,0,31,0,0
9696,0,0,True,14,9,0,4,31,0,0
9697,0,0,True,14,9,0,0,31,0,0
9698,0,0,True,1,4,10,0,17,0,1
9699,1700,600,True,1,6,4,0,12,0,1
9700,1900,1200,True,1,6,4,0,1,0,1
9701,1000,500,True,16,2,2,0,18,0,1
9702,1000,600,True,1,2,3,0,3,0,1
9703,700,500,True,1,5,2,0,21,0,1
9704,2500,1400,True,3,5,5,0,11,0,1
9705,0,0,True,13,8,0,5,30,0,0
9706,0,0,True,14,9,0,0,31,0,0
9707,0,0,True,14,9,0,0,31,0,0
9708,4000,4000,True,27,1,10,0,17,0,1
9709,4000,4000,True,18,1,12,0,1,0,1
9710,1400,400,True,1,2,3,0,3,0,1
9711,5110,0,True,1,2,5,0,2,0,1
9712,2700,1800,True,1,2,8,0,3,0,1
9713,1700,0,True,1,2,4,0,3,0,1
9714,100,300,True,1,2,1,0,3,0,1
9715,0,0,True,13,8,0,2,30,0,0
9716,0,0,True,14,9,0,0,31,0,0
9717,1500,300,True,16,2,3,0,3,0,1
9718,2400,1500,True,18,2,6,0,12,0,1
9719,150,2050,True,0,5,1,0,11,0,1
9720,2950,2900,True,0,1,8,0,1,0,1
9721,1200,1400,True,1,1,3,0,19,0,1
9722,300,600,True,1,6,1,0,15,0,1
9723,1100,1500,True,27,2,4,0,20,0,1
9724,200,400,True,1,5,1,0,13,0,1
9725,400,200,True,1,5,1,0,13,0,1
9726,700,1500,True,1,3,3,0,8,0,1
9727,200,1000,True,1,3,3,0,8,0,1
9728,1500,100,True,1,3,3,0,8,0,1
9729,3000,2500,True,1,1,8,0,1,0,1
9730,1700,0,True,1,1,4,0,15,0,1
9731,1200,800,True,1,1,3,0,20,0,1
9732,900,900,True,1,1,3,0,19,0,1
9733,1300,600,True,1,1,3,0,11,0,1
9734,200,400,True,1,4,1,0,20,0,1
9735,700,1900,True,24,4,3,0,20,0,1
9736,500,1200,True,1,4,2,0,20,0,1
9737,1200,1000,True,1,4,4,0,9,0,1
9738,1900,1400,True,1,4,4,0,9,0,1
9739,1600,800,True,1,4,4,0,9,0,1
9740,1200,1800,True,1,5,4,0,15,0,1
9741,1800,1200,True,1,1,4,0,15,0,1
9742,1600,500,True,1,2,3,0,12,0,1
9743,300,350,True,1,6,1,0,7,0,1
9744,800,500,True,1,5,2,0,11,0,1
9745,500,1800,True,1,5,2,0,21,0,1
9746,1000,500,True,1,1,4,0,19,0,1
9747,1200,700,True,1,5,3,0,13,0,1
9748,1000,400,True,1,3,2,0,14,0,1
9749,2300,2200,True,1,5,6,0,15,0,1
9750,100,100,True,1,5,1,0,11,0,1
9751,2100,1800,True,7,4,6,0,16,0,1
9752,1700,1000,True,1,3,4,0,19,0,1
9753,1500,400,True,1,5,4,0,15,0,1
9754,1000,1900,True,24,5,3,0,11,0,1
9755,300,100,True,1,5,4,0,11,0,1
9756,900,900,True,23,5,1,0,1,0,2
9757,500,500,True,23,2,1,0,18,0,2
9758,2100,600,True,23,2,3,0,12,0,2
9759,2400,2400,True,23,1,4,0,15,0,2
9760,1800,1800,True,23,1,3,0,10,0,2
9761,2400,2000,True,23,4,4,0,1,0,2
9762,3000,2000,True,23,1,8,0,1,0,2
9763,0,0,True,13,8,0,4,30,0,0
9764,0,0,True,13,8,0,5,30,0,0
9765,0,0,True,13,8,0,0,30,0,0
9766,0,0,True,13,8,0,0,30,0,0
9767,0,0,True,13,8,0,0,30,0,0
9768,0,0,True,13,8,0,0,30,0,0
9769,0,0,True,13,8,0,5,30,0,0
9770,0,0,True,13,8,0,0,30,0,0
9771,0,0,True,13,8,0,4,30,0,0
9772,0,0,True,13,8,0,5,30,0,0
9773,0,0,True,13,8,0,0,30,0,0
9774,0,0,True,13,8,0,5,30,0,0
9775,0,0,True,13,8,0,4,30,0,0
9776,0,0,True,13,8,0,0,30,0,0
9777,0,0,True,13,8,0,0,30,0,0
9778,0,0,True,13,8,0,0,30,0,0
9779,0,0,True,13,8,0,5,30,0,0
9780,0,0,True,13,8,0,4,30,0,0
9781,0,0,True,14,9,0,0,31,0,0
9782,0,0,True,14,9,0,0,31,0,0
9783,0,0,True,14,9,0,0,31,0,0
9784,0,0,True,14,9,0,4,31,0,0
9785,0,0,True,14,9,0,0,31,0,0
9786,0,0,True,14,9,0,0,31,0,0
9787,0,0,True,14,9,0,0,31,0,0
9788,0,0,True,14,9,0,0,31,0,0
9789,0,0,True,14,9,0,0,31,0,0
9790,0,0,True,14,9,0,0,31,0,0
9791,0,0,True,14,9,0,1,31,0,0
9792,0,0,True,14,9,0,1,31,0,0
9793,0,0,True,14,9,0,0,31,0,0
9794,0,0,True,14,9,0,4,31,0,0
9795,0,0,True,14,9,0,0,31,0,0
9796,0,0,True,14,9,0,0,31,0,0
9797,0,0,True,14,9,0,4,31,0,0
9798,0,0,True,14,9,0,4,31,0,0
9799,1000,0,True,1,6,2,0,15,0,1
9800,300,900,True,16,6,3,0,1,0,1
9801,2800,2600,True,18,4,8,0,15,0,1
9802,1900,1000,True,1,1,4,0,1,0,1
9803,1800,900,True,9,5,4,0,4,0,1
9804,1700,800,True,1,4,4,0,4,0,1
9805,1500,800,True,1,3,4,0,18,0,1
9806,800,300,True,1,6,2,0,16,0,1
9807,700,1900,True,1,1,3,0,11,0,1
9808,1300,800,True,1,1,3,0,12,0,1
9809,1600,1400,True,1,1,4,0,18,0,1
9810,1700,600,True,1,1,4,0,15,0,1
9811,2100,1400,True,1,1,5,0,7,0,1
9812,2300,1600,True,1,1,5,0,17,0,1
9813,1950,650,True,0,2,4,0,6,0,1
9814,1850,850,True,1,2,4,0,1,0,1
9815,1750,1050,True,1,2,4,0,14,0,1
9816,1650,1250,True,1,2,4,0,4,0,1
9817,1550,1450,True,1,2,4,0,13,0,1
9818,1150,1850,True,24,2,4,0,16,0,1
9819,2700,1500,True,5,3,8,0,14,0,1
9820,2900,2500,True,2,5,8,0,6,0,1
9821,1800,1000,True,23,4,4,0,5,0,2
9822,1800,800,True,23,6,4,0,6,0,2
9823,1900,1100,True,23,1,3,0,12,0,2
9824,2500,1500,True,23,1,5,0,15,0,2
9825,950,1950,True,23,2,4,0,3,0,2
9826,2350,1350,True,23,2,4,0,1,0,2
9827,0,0,True,13,8,0,0,30,0,0
9828,0,0,True,13,8,0,6,30,0,0
9829,0,0,True,13,8,0,4,30,0,0
9830,0,0,True,14,9,0,0,31,0,0
9831,0,0,True,14,9,0,0,31,0,0
9832,0,0,True,14,9,0,4,31,0,0
9833,800,1300,True,1,6,2,0,18,0,1
9834,300,300,True,24,5,3,0,2,0,1
9835,100,100,True,1,1,1,0,15,0,1
9836,1100,1000,True,23,1,1,0,15,0,2
9837,1600,1000,True,23,6,2,0,18,0,2
9838,2500,2000,True,3,2,8,0,15,0,1
9839,2100,1300,True,23,5,4,0,1,0,2
9840,0,0,True,14,9,0,4,31,0,0
9841,1300,1000,True,1,3,5,0,12,0,1
9842,1500,500,True,1,3,4,0,8,0,1
9843,1400,0,True,1,3,3,0,5,0,1
9844,400,200,True,16,2,2,0,2,0,1
9845,2300,1000,True,18,6,6,0,1,0,1
9846,2600,1700,True,23,2,5,0,3,0,2
9847,0,0,True,13,8,0,0,30,0,0
9848,0,0,True,13,8,0,0,30,0,0
9849,0,0,True,14,9,0,1,31,0,0
9852,2300,900,True,1,5,6,0,15,0,1
9853,2500,1000,True,23,4,5,0,9,0,2
9854,2000,2500,True,23,3,5,0,9,0,2
9855,0,0,True,13,8,0,5,30,0,0
9856,0,0,True,14,9,0,0,31,0,0
9857,500,600,True,23,1,1,0,11,0,2
9858,3000,3000,True,23,3,3,0,6,0,2
9859,2000,1000,True,1,2,6,0,3,0,1
9860,2300,1600,True,23,1,4,0,17,0,2
9861,2600,2000,True,23,2,7,0,18,0,2
9862,2700,1500,True,1,2,7,0,3,0,1
9863,2000,100,True,0,1,4,0,1,0,1
9864,2000,300,True,1,1,3,0,11,0,1
9865,1100,2000,True,1,4,4,0,9,0,1
9866,1400,600,True,1,5,3,0,12,0,1
9867,100,1000,True,24,2,1,0,3,0,1
9868,1500,2400,True,1,2,6,0,3,0,1
9869,2300,1700,True,23,4,4,0,1,0,2
9870,1500,2100,True,23,4,3,0,7,0,2
9871,0,0,True,13,8,0,2,30,0,0
9872,0,0,True,14,9,0,4,31,0,0
9873,2600,1900,True,23,6,5,0,7,0,2
9874,1600,500,True,23,5,3,0,15,0,2
9875,300,200,True,1,1,1,0,19,0,1
9876,100,100,True,1,2,1,0,3,0,1
9877,1000,800,True,1,2,3,0,18,0,1
9878,2000,0,True,1,5,4,0,6,0,1
9879,1900,0,True,1,1,4,0,11,0,1
9880,1600,800,True,1,3,4,0,8,0,1
9881,900,1200,True,1,1,3,0,1,0,1
9882,2100,0,True,27,1,4,0,15,0,1
9883,2000,0,True,1,1,4,0,15,0,1
9884,2100,1100,True,1,1,6,0,11,0,1
9885,1000,1000,True,1,1,4,0,18,0,1
9886,1500,0,True,1,1,4,0,3,0,1
9887,1700,1000,True,1,4,4,0,15,0,1
9888,1400,1400,True,1,6,4,0,15,0,1
9889,800,1600,True,1,3,4,0,15,0,1
9890,1600,1200,True,1,5,5,0,15,0,1
9891,500,200,True,1,2,3,0,10,0,1
9892,200,600,True,1,2,3,0,10,0,1
9893,1600,1200,True,1,2,3,0,10,0,1
9894,1000,1800,True,1,2,3,0,10,0,1
9895,2400,0,True,1,2,6,0,10,0,1
9896,0,2600,True,1,2,6,0,10,0,1
9897,600,600,True,1,5,3,0,11,0,1
9898,100,300,True,1,5,1,0,10,0,1
9899,200,200,True,1,4,1,0,20,0,1
9900,1600,400,True,1,4,3,0,20,0,1
9901,100,2400,True,1,4,6,0,9,0,1
9902,2400,600,True,1,4,6,0,9,0,1
9903,1800,1000,True,1,2,4,0,15,0,1
9904,1200,1800,True,1,6,4,0,15,0,1
9905,500,1800,True,1,1,4,0,15,0,1
9906,1800,200,True,1,4,4,0,18,0,1
9907,1850,1500,True,1,2,4,0,18,0,1
9908,1800,1500,True,1,2,4,0,15,0,1
9909,1500,500,True,1,2,4,0,3,0,1
9910,1000,1500,True,1,2,4,0,1,0,1
9911,2700,2500,True,9,2,8,0,1,0,1
9912,1800,0,True,1,3,5,0,14,0,1
9913,2400,1000,True,3,1,6,0,1,0,1
9914,2500,2000,True,23,1,4,0,15,0,2
9915,2200,1000,True,23,6,4,0,15,0,2
9916,2400,1700,True,23,5,5,0,15,0,2
9917,100,1000,True,23,2,2,0,3,0,2
9918,1500,1500,True,23,3,3,0,7,0,2
9919,2600,1000,True,23,4,6,0,1,0,2
9920,1000,1000,True,23,2,6,0,10,0,2
9921,0,0,True,13,8,0,0,30,0,0
9922,0,0,True,13,8,0,0,30,0,0
9923,0,0,True,13,8,0,4,30,0,0
9924,0,0,True,13,8,0,5,30,0,0
9925,0,0,True,13,8,0,0,30,0,0
9926,0,0,True,13,8,0,0,30,0,0
9927,0,0,True,13,8,0,0,30,0,0
9928,0,0,True,13,8,0,3,30,0,0
9929,0,0,True,13,8,0,0,30,0,0
9930,0,0,True,13,8,0,4,30,0,0
9931,0,0,True,13,8,0,0,30,0,0
9932,0,0,True,13,8,0,0,30,0,0
9933,0,0,True,13,8,0,0,30,0,0
9934,0,0,True,13,8,0,2,30,0,0
9935,0,0,True,13,8,0,0,30,0,0
9936,0,0,True,13,8,0,4,30,0,0
9937,0,0,True,13,8,0,5,30,0,0
9938,0,0,True,14,9,0,0,31,0,0
9939,0,0,True,14,9,0,0,31,0,0
9940,0,0,True,14,9,0,1,31,0,0
9941,0,0,True,14,9,0,0,31,0,0
9942,0,0,True,14,9,0,4,31,0,0
9943,0,0,True,14,9,0,4,31,0,0
9944,0,0,True,14,9,0,0,31,0,0
9945,0,0,True,14,9,0,4,31,0,0
9946,0,0,True,14,9,0,0,31,0,0
9947,0,0,True,14,9,0,0,31,0,0
9948,0,0,True,14,9,0,0,31,0,0
9949,0,0,True,14,9,0,4,31,0,0
9950,0,0,True,14,9,0,0,31,0,0
9951,0,0,True,14,9,0,0,31,0,0
9952,0,0,True,14,9,0,1,31,0,0
9953,0,0,True,14,9,0,4,31,0,0
9954,0,0,True,14,9,0,4,31,0,0
9955,2500,1500,True,1,1,6,0,1,0,1
9956,2400,1200,True,1,2,5,0,1,0,1
9957,1600,1000,True,1,1,4,0,1,0,1
9958,0,0,True,13,8,0,2,30,0,0
9959,0,0,True,14,9,0,0,31,0,0
9960,1800,600,True,1,5,3,0,15,0,1
9961,1200,1800,True,1,6,6,0,15,0,1
9962,3200,2000,True,23,5,5,0,7,0,2
9963,3000,3000,True,23,5,10,0,7,0,2
9964,700,700,True,23,1,7,0,17,0,2
9965,0,0,True,1,2,3,0,15,0,1
9966,2500,2000,True,1,1,7,0,1,0,1
9967,2900,2400,True,27,5,8,0,13,0,1
9968,5110,5110,True,27,1,10,0,17,0,1
9969,2100,1000,True,18,5,6,0,15,0,1
9970,3000,3000,True,18,2,8,0,1,0,1
9971,0,0,True,13,8,0,0,30,0,0
9972,0,0,True,14,9,0,0,31,0,0
9973,3000,1500,True,1,1,10,0,15,0,1
9974,1600,1000,True,1,1,4,0,12,0,1
9975,2500,1200,True,1,6,6,0,16,0,1
9976,900,3500,True,1,5,8,0,6,0,1
9977,4000,0,True,27,1,10,0,7,0,1
9978,1600,1800,True,1,5,4,0,7,0,1
9979,800,2000,True,1,3,4,0,7,0,1
9980,100,100,True,27,2,8,0,7,0,1
9981,600,100,True,1,5,1,0,6,0,1
9982,1800,900,True,7,3,4,0,18,0,1
9983,100,1600,True,1,1,1,0,17,0,1
9984,900,100,True,1,1,2,0,18,0,1
9985,1000,1800,True,1,1,3,0,11,0,1
9986,800,2000,True,1,1,4,0,7,0,1
9987,1800,700,True,1,1,4,0,12,0,1
9988,2200,1200,True,1,1,6,0,15,0,1
9989,2400,900,True,1,1,6,0,7,0,1
9990,1750,550,True,1,2,4,0,15,0,1
9991,450,2050,True,1,2,4,0,4,0,1
9992,750,1950,True,24,2,4,0,20,0,1
9993,1650,1050,True,1,2,4,0,19,0,1
9994,1850,950,True,1,2,4,0,9,0,1
9995,2150,1250,True,1,2,5,0,6,0,1
9996,2450,2050,True,1,2,6,0,7,0,1
9997,3600,3400,True,27,2,11,0,17,0,1
9998,2150,1650,True,5,3,4,0,3,0,1
9999,3200,0,True,5,3,10,0,14,0,1
10000,2300,1400,True,3,5,5,0,17,0,1
10001,2900,2500,True,3,5,9,0,6,0,1
10002,2200,1200,True,23,5,4,0,7,0,2
10003,2400,800,True,23,1,4,0,7,0,2
10004,2700,2000,True,23,1,6,0,7,0,2
10005,2350,1350,True,23,2,4,0,3,0,2
10006,2550,1650,True,23,2,4,0,1,0,2
10007,2750,1950,True,23,2,4,0,1,0,2
10008,0,0,True,13,8,0,0,30,0,0
10009,0,0,True,13,8,0,0,30,0,0
10010,0,0,True,13,8,0,5,30,0,0
10011,0,0,True,14,9,0,0,31,0,0
10012,0,0,True,14,9,0,0,31,0,0
10013,2400,500,True,23,1,4,0,12,0,2
10014,1000,1000,True,1,2,3,0,3,0,1
10015,2700,1200,True,1,1,7,0,1,0,1
10016,2200,1100,True,1,2,5,0,1,0,1
10017,1700,1400,True,1,2,4,0,10,0,1
10018,100,2000,True,1,4,2,0,20,0,1
10019,1500,1300,True,1,3,4,0,8,0,1
10020,0,0,True,13,8,0,5,30,0,0
10021,0,0,True,13,8,0,3,30,0,0
10022,0,0,True,14,9,0,0,31,0,0
10023,0,0,True,14,9,0,4,31,0,0
10024,2500,1000,True,0,1,6,0,1,0,1
10025,0,0,True,0,1,8,0,1,0,1
10026,800,1600,True,1,6,4,0,16,0,1
10027,1700,100,True,1,1,4,0,15,0,1
10028,1500,2000,True,1,5,4,0,15,0,1
10029,800,400,True,1,5,2,0,7,0,1
10030,300,800,True,1,1,2,0,20,0,1
10031,1700,1500,True,1,3,4,0,8,0,1
10032,2300,2000,True,1,5,6,0,15,0,1
10033,1800,1400,True,1,5,4,0,15,0,1
10034,2400,1200,True,1,2,6,0,15,0,1
10035,1200,1600,True,1,2,4,0,15,0,1
10036,1800,1200,True,1,2,4,0,15,0,1
10037,1200,1600,True,1,1,4,0,10,0,1
10038,1800,100,True,1,5,4,0,7,0,1
10039,5000,0,True,27,5,10,0,7,0,1
10040,1400,1600,True,1,1,4,0,15,0,1
10041,1700,900,True,1,1,4,0,1,0,1
10042,1800,400,True,1,1,4,0,1,0,1
10043,1900,1200,True,1,1,5,0,1,0,1
10044,2000,1600,True,1,1,5,0,1,0,1
10045,2100,1400,True,1,1,6,0,1,0,1
10046,2200,1000,True,1,1,6,0,1,0,1
10047,2600,700,True,1,1,7,0,1,0,1
10048,2800,2000,True,27,1,8,0,1,0,1
10049,1200,500,True,1,4,3,0,20,0,1
10050,2200,700,True,1,4,5,0,9,0,1
10051,100,100,True,1,2,1,0,10,0,1
10052,500,100,True,1,2,2,0,10,0,1
10053,1000,1000,True,1,2,4,0,10,0,1
10054,2000,1300,True,1,2,5,0,10,0,1
10055,2300,2000,True,27,1,6,0,18,0,1
10056,2600,1500,True,27,1,7,0,5,0,1
10057,2800,2200,True,27,1,8,0,15,0,1
10058,2800,1000,True,27,1,7,0,1,0,1
10059,1500,1100,True,1,2,4,0,18,0,1
10060,600,500,True,24,5,3,0,6,0,1
10061,1700,1000,True,1,2,4,0,2,0,1
10062,1800,0,True,1,4,4,0,11,0,1
10063,1700,1000,True,1,6,4,0,15,0,1
10064,4500,3000,True,23,1,8,0,1,0,2
10065,2800,2100,True,23,3,4,0,5,0,2
10066,2700,2000,True,23,1,6,0,15,0,2
10067,2100,1800,True,23,1,4,0,15,0,2
10068,2800,2400,True,23,1,6,0,7,0,2
10069,2600,2100,True,23,6,7,0,1,0,2
10070,2400,2100,True,23,1,6,0,1,0,2
10071,3000,2400,True,23,1,8,0,1,0,2
10072,2200,1200,True,23,2,4,0,1,0,2
10073,800,800,True,23,2,5,0,10,0,2
10074,0,0,True,13,8,0,3,30,0,0
10075,0,0,True,13,8,0,0,30,0,0
10076,0,0,True,13,8,0,0,30,0,0
10077,0,0,True,13,8,0,5,30,0,0
10078,0,0,True,13,8,0,0,30,0,0
10079,0,0,True,13,8,0,0,30,0,0
10080,0,0,True,13,8,0,0,30,0,0
10081,0,0,True,13,8,0,0,30,0,0
10082,0,0,True,13,8,0,4,30,0,0
10083,0,0,True,13,8,0,0,30,0,0
10084,0,0,True,13,8,0,3,30,0,0
10085,0,0,True,13,8,0,3,30,0,0
10086,0,0,True,13,8,0,0,30,0,0
10087,0,0,True,13,8,0,4,30,0,0
10088,0,0,True,13,8,0,0,30,0,0
10089,0,0,True,14,9,0,0,31,0,0
10090,0,0,True,14,9,0,0,31,0,0
10091,0,0,True,14,9,0,0,31,0,0
10092,0,0,True,14,9,0,0,31,0,0
10093,0,0,True,14,9,0,0,31,0,0
10094,0,0,True,14,9,0,0,31,0,0
10095,0,0,True,14,9,0,1,31,0,0
10096,0,0,True,14,9,0,0,31,0,0
10097,0,0,True,14,9,0,0,31,0,0
10098,0,0,True,14,9,0,0,31,0,0
10099,0,0,True,14,9,0,0,31,0,0
10100,0,0,True,14,9,0,0,31,0,0
10101,0,0,True,14,9,0,4,31,0,0
10102,0,0,True,14,9,0,0,31,0,0
10103,0,0,True,14,9,0,4,31,0,0
10104,2100,200,True,1,4,6,0,4,0,1
10105,2700,2100,True,1,5,7,0,11,0,1
10106,1700,1000,True,1,5,4,0,13,0,1
10107,1600,900,True,1,2,4,0,10,0,1
10108,2800,1800,True,1,3,8,0,1,0,1
10109,1400,900,True,1,3,4,0,1,0,1
10110,1700,1000,True,1,3,4,0,14,0,1
10111,200,100,True,16,3,1,0,8,0,1
10114,1300,1900,True,1,2,4,0,1,0,1
10115,1800,1800,True,0,1,4,0,15,0,1
10116,1400,1300,True,1,1,4,0,1,0,1
10117,0,0,True,9,1,6,0,1,0,1
10118,0,0,True,1,4,2,0,20,0,1
10119,1700,1600,True,1,1,4,0,15,0,1
10120,2200,0,True,1,2,4,0,3,0,1
10121,0,0,True,13,8,0,0,30,0,0
10122,0,0,True,13,8,0,0,30,0,0
10123,0,0,True,14,9,0,4,31,0,0
10124,0,0,True,14,9,0,4,31,0,0
10125,1500,1000,True,23,6,3,0,3,0,2
10126,1700,1000,True,23,5,3,0,3,0,2
10127,1400,1600,True,23,1,3,0,3,0,2
10128,1800,2300,True,23,2,4,0,3,0,2
10129,2100,1500,True,23,2,4,0,13,0,2
10130,1500,2500,True,23,2,8,0,7,0,2
10131,2600,200,True,0,5,6,0,18,0,1
10132,600,1200,True,1,2,3,0,18,0,1
10133,1100,0,True,1,4,3,0,16,0,1
10134,2000,2800,True,1,1,8,0,15,0,1
10135,1600,1000,True,1,5,4,0,15,0,1
10136,2100,1300,True,1,5,6,0,15,0,1
10137,0,2000,True,1,5,4,0,15,0,1
10138,1700,900,True,1,5,4,0,15,0,1
10139,1500,700,True,1,5,3,0,7,0,1
10140,800,1600,True,1,5,4,0,6,0,1
10141,1300,1400,True,1,1,4,0,7,0,1
10142,1300,400,True,1,1,3,0,6,0,1
10143,900,600,True,1,1,3,0,6,0,1
10144,1800,1600,True,1,5,5,0,6,0,1
10145,500,400,True,1,3,2,0,18,0,1
10146,600,2000,True,1,5,3,0,18,0,1
10147,1000,1000,True,1,5,3,0,18,0,1
10148,1500,1400,True,1,4,4,0,18,0,1
10149,1800,1300,True,1,6,4,0,18,0,1
10150,2500,2100,True,1,1,7,0,18,0,1
10151,500,300,True,1,5,3,0,11,0,1
10152,0,1800,True,1,5,3,0,11,0,1
10153,1700,1300,True,1,5,4,0,15,0,1
10154,1400,1200,True,1,5,4,0,18,0,1
10155,1500,800,True,1,5,4,0,18,0,1
10156,1000,1000,True,1,5,5,0,17,0,1
10157,1000,500,True,1,5,3,0,7,0,1
10158,1400,800,True,1,5,4,0,7,0,1
10159,1500,500,True,1,5,4,0,7,0,1
10160,1100,1900,True,1,5,4,0,7,0,1
10161,700,500,True,1,5,1,0,11,0,1
10162,900,500,True,1,5,1,0,15,0,1
10163,1500,1300,True,1,5,4,0,15,0,1
10164,1400,1200,True,24,5,4,0,15,0,1
10165,1000,1500,True,1,5,3,0,6,0,1
10166,1400,0,True,1,3,3,0,5,0,1
10167,2400,1000,True,1,2,7,0,3,0,1
10168,2800,2200,True,27,5,8,0,12,0,1
10169,3000,1800,True,1,5,8,0,11,0,1
10170,1900,0,True,1,5,4,0,12,0,1
10171,2000,2000,True,23,1,4,0,15,0,2
10172,2100,1000,True,23,1,3,0,21,0,2
10173,2400,1500,True,23,1,5,0,7,0,2
10174,5000,2000,True,23,1,10,0,7,0,2
10175,2800,2600,True,23,2,7,0,18,0,2
10176,2300,1500,True,23,5,4,0,7,0,2
10177,1500,1500,True,23,2,4,0,18,0,2
10178,1800,2200,True,23,5,3,0,6,0,2
10179,2300,1400,True,23,5,4,0,13,0,2
10180,2700,1000,True,23,5,6,0,15,0,2
10181,0,0,True,13,8,0,3,30,0,0
10182,0,0,True,13,8,0,0,30,0,0
10183,0,0,True,13,8,0,0,30,0,0
10184,0,0,True,13,8,0,0,30,0,0
10185,0,0,True,13,8,0,4,30,0,0
10186,0,0,True,13,8,0,0,30,0,0
10187,0,0,True,13,8,0,0,30,0,0
10188,0,0,True,13,8,0,0,30,0,0
10189,0,0,True,13,8,0,3,30,0,0
10190,0,0,True,13,8,0,5,30,0,0
10191,0,0,True,13,8,0,2,30,0,0
10192,0,0,True,13,8,0,0,30,0,0
10193,0,0,True,13,8,0,0,30,0,0
10194,0,0,True,13,8,0,2,30,0,0
10195,0,0,True,13,8,0,5,30,0,0
10196,0,0,True,14,9,0,0,31,0,0
10197,0,0,True,14,9,0,0,31,0,0
10198,0,0,True,14,9,0,0,31,0,0
10199,0,0,True,14,9,0,0,31,0,0
10200,0,0,True,14,9,0,0,31,0,0
10201,0,0,True,14,9,0,4,31,0,0
10202,0,0,True,14,9,0,1,31,0,0
10203,0,0,True,14,9,0,0,31,0,0
10204,0,0,True,14,9,0,0,31,0,0
10205,0,0,True,14,9,0,0,31,0,0
10206,0,0,True,14,9,0,0,31,0,0
10207,0,0,True,14,9,0,0,31,0,0
10208,0,0,True,14,9,0,4,31,0,0
10209,0,0,True,14,9,0,1,31,0,0
10210,0,0,True,14,9,0,4,31,0,0
10211,1200,800,True,1,5,4,0,13,0,1
10212,2600,3000,True,23,1,6,0,7,0,2
10213,0,0,True,13,8,0,0,30,0,0
10214,0,0,True,13,8,0,2,30,0,0
10215,1600,1200,True,1,1,4,0,19,0,1
10216,3000,2000,True,23,2,8,0,7,0,2
10217,2500,400,True,23,5,4,0,15,0,2
10218,2800,1600,True,1,3,7,0,5,0,1
10219,1800,0,True,1,3,4,0,5,0,1
10220,1400,0,True,1,3,3,0,5,0,1
